Date,20-Day MA
2007-11-07 00:00:00-05:00,0.04427596774722684
2007-11-08 00:00:00-05:00,0.038786169801934015
2007-11-09 00:00:00-05:00,0.04703704596085312
2007-11-12 00:00:00-05:00,0.05801585564300802
2007-11-13 00:00:00-05:00,0.047031566533620374
2007-11-14 00:00:00-05:00,0.03604084858764325
2007-11-15 00:00:00-05:00,0.044281665129525784
2007-11-16 00:00:00-05:00,0.03329552077433835
2007-11-19 00:00:00-05:00,0.04426950689135474
2007-11-20 00:00:00-05:00,0.04701147025363746
2007-11-21 00:00:00-05:00,0.047022004967763695
2007-11-23 00:00:00-05:00,0.05250184863185101
2007-11-26 00:00:00-05:00,0.04976845474611626
2007-11-27 00:00:00-05:00,0.049765629393642284
2007-11-28 00:00:00-05:00,0.057989909575608435
2007-11-29 00:00:00-05:00,0.04702498093689862
2007-11-30 00:00:00-05:00,0.041232199753438725
2007-12-03 00:00:00-05:00,0.029954428475833204
2007-12-04 00:00:00-05:00,0.032702987513180834
2007-12-05 00:00:00-05:00,0.032702987513180834
2007-12-06 00:00:00-05:00,0.027207119299891946
2007-12-07 00:00:00-05:00,0.046445695653504517
2007-12-10 00:00:00-05:00,0.02720356114067668
2007-12-11 00:00:00-05:00,0.03821563063544842
2007-12-12 00:00:00-05:00,0.038212052670540064
2007-12-13 00:00:00-05:00,0.04920374429298184
2007-12-14 00:00:00-05:00,0.032720976220634454
2007-12-17 00:00:00-05:00,0.0382168320485722
2007-12-18 00:00:00-05:00,0.03272217962320485
2007-12-19 00:00:00-05:00,0.03547130194667662
2007-12-20 00:00:00-05:00,0.035467743429280676
2007-12-21 00:00:00-05:00,0.032728760365634636
2007-12-24 00:00:00-05:00,0.04095581427208248
2007-12-26 00:00:00-05:00,0.024486195827115465
2007-12-27 00:00:00-05:00,0.027235910286360455
2007-12-28 00:00:00-05:00,0.03518186466551365
2007-12-31 00:00:00-05:00,0.02969255328762559
2008-01-02 00:00:00-05:00,0.043717647917094
2008-01-03 00:00:00-05:00,0.03272231903109948
2008-01-04 00:00:00-05:00,0.029971990716857456
2008-01-07 00:00:00-05:00,0.03822774344485791
2008-01-08 00:00:00-05:00,0.018982022398541874
2008-01-09 00:00:00-05:00,0.01897186834508362
2008-01-10 00:00:00-05:00,0.007978926743413318
2008-01-11 00:00:00-05:00,0.01622751266822926
2008-01-14 00:00:00-05:00,0.02173176502173384
2008-01-15 00:00:00-05:00,0.02722520274484701
2008-01-16 00:00:00-05:00,0.021729346916909264
2008-01-17 00:00:00-05:00,0.01623111994087545
2008-01-18 00:00:00-05:00,0.018990975159317202
2008-01-22 00:00:00-05:00,0.01899930906346079
2008-01-23 00:00:00-05:00,0.03273351684101759
2008-01-24 00:00:00-05:00,0.038219798789126826
2008-01-25 00:00:00-05:00,0.029998731986071437
2008-01-28 00:00:00-05:00,0.029999904782775987
2008-01-29 00:00:00-05:00,0.04125000697317129
2008-01-30 00:00:00-05:00,0.04949012908239545
2008-01-31 00:00:00-05:00,0.038485227677725595
2008-02-01 00:00:00-05:00,0.045357783567510655
2008-02-04 00:00:00-05:00,0.05085211262756169
2008-02-05 00:00:00-05:00,0.03160518651377044
2008-02-06 00:00:00-05:00,0.05085048623615633
2008-02-07 00:00:00-05:00,0.056352760237708854
2008-02-08 00:00:00-05:00,0.050848499198512906
2008-02-11 00:00:00-05:00,0.04809357981932687
2008-02-12 00:00:00-05:00,0.03434477279569161
2008-02-13 00:00:00-05:00,0.03984259731091675
2008-02-14 00:00:00-05:00,0.04259248947724599
2008-02-15 00:00:00-05:00,0.0480907164532798
2008-02-19 00:00:00-05:00,0.03983977554908356
2008-02-20 00:00:00-05:00,0.02884534460992012
2008-02-21 00:00:00-05:00,0.0261060166980581
2008-02-22 00:00:00-05:00,0.02061973474994887
2008-02-25 00:00:00-05:00,0.028836819280225724
2008-02-26 00:00:00-05:00,0.031584200504028256
2008-02-27 00:00:00-05:00,0.023355571010755204
2008-02-28 00:00:00-05:00,0.017865777215773072
2008-02-29 00:00:00-05:00,0.020609135166440962
2008-03-03 00:00:00-05:00,0.026654890063452896
2008-03-04 00:00:00-05:00,0.02391088931764389
2008-03-05 00:00:00-05:00,0.029408811280473013
2008-03-06 00:00:00-05:00,0.023903220918796174
2008-03-07 00:00:00-05:00,0.026651931859969724
2008-03-10 00:00:00-04:00,0.026651931859969724
2008-03-11 00:00:00-04:00,0.023902621152096272
2008-03-12 00:00:00-04:00,0.029401910499043525
2008-03-13 00:00:00-04:00,0.02390262170526558
2008-03-14 00:00:00-04:00,0.03763379920644496
2008-03-17 00:00:00-04:00,0.03488681391622335
2008-03-18 00:00:00-04:00,0.04860706987064056
2008-03-19 00:00:00-04:00,0.056851421730312615
2008-03-20 00:00:00-04:00,0.043110192066036924
2008-03-24 00:00:00-04:00,0.032149455662363026
2008-03-25 00:00:00-04:00,0.029414092701891416
2008-03-26 00:00:00-04:00,0.0294078674750462
2008-03-27 00:00:00-04:00,0.02941207482953221
2008-03-28 00:00:00-04:00,0.018440655995954458
2008-03-31 00:00:00-04:00,0.029417632580308606
2008-04-01 00:00:00-04:00,0.016506368248086645
2008-04-02 00:00:00-04:00,0.016506368248086645
2008-04-03 00:00:00-04:00,0.01925047099437891
2008-04-04 00:00:00-04:00,0.01925859323978476
2008-04-07 00:00:00-04:00,0.0137599321548737
2008-04-08 00:00:00-04:00,0.022010935938393695
2008-04-09 00:00:00-04:00,0.022010935938393695
2008-04-10 00:00:00-04:00,0.01926035753261999
2008-04-11 00:00:00-04:00,0.02201033561852448
2008-04-14 00:00:00-04:00,0.011020843068677521
2008-04-15 00:00:00-04:00,0.013767828358899137
2008-04-16 00:00:00-04:00,-0.008188557510966676
2008-04-17 00:00:00-04:00,-0.010935506046178656
2008-04-18 00:00:00-04:00,-0.016430673322198518
2008-04-21 00:00:00-04:00,2.2899437044188175e-05
2008-04-22 00:00:00-04:00,0.011001423332256977
2008-04-23 00:00:00-04:00,0.0027704008280353245
2008-04-24 00:00:00-04:00,0.0027709800369477566
2008-04-25 00:00:00-04:00,0.013742398870525507
2008-04-28 00:00:00-04:00,-0.008223539883601538
2008-04-29 00:00:00-04:00,0.013762360524632578
2008-04-30 00:00:00-04:00,3.1163785151844256e-05
2008-05-01 00:00:00-04:00,0.009386855200549316
2008-05-02 00:00:00-04:00,-0.004362618885069192
2008-05-05 00:00:00-04:00,0.003890454330417992
2008-05-06 00:00:00-04:00,-0.009862283000288463
2008-05-07 00:00:00-04:00,-0.001611378011662734
2008-05-08 00:00:00-04:00,-0.007109558802567029
2008-05-09 00:00:00-04:00,-0.001608977758564456
2008-05-12 00:00:00-04:00,-0.007100554876226117
2008-05-13 00:00:00-04:00,-0.012598735667130411
2008-05-14 00:00:00-04:00,-0.004362605751681814
2008-05-15 00:00:00-04:00,-0.004362605751681814
2008-05-16 00:00:00-04:00,0.0066333234534950766
2008-05-19 00:00:00-04:00,0.0011404870979262681
2008-05-20 00:00:00-04:00,-0.007114121292827425
2008-05-21 00:00:00-04:00,-0.007114121292827425
2008-05-22 00:00:00-04:00,-0.0016119582509517504
2008-05-23 00:00:00-04:00,-0.0016119582509517504
2008-05-27 00:00:00-04:00,0.006633645968153257
2008-05-28 00:00:00-04:00,-0.0016084648121680977
2008-05-29 00:00:00-04:00,0.006621068988488532
2008-05-30 00:00:00-04:00,0.0027694438069319595
2008-06-02 00:00:00-04:00,0.021197579776380482
2008-06-03 00:00:00-04:00,0.018443167645804358
2008-06-04 00:00:00-04:00,0.021191587867049777
2008-06-05 00:00:00-04:00,0.004695399914142184
2008-06-06 00:00:00-04:00,0.012943415857070439
2008-06-09 00:00:00-04:00,0.012942481521104244
2008-06-10 00:00:00-04:00,0.021195995657768796
2008-06-11 00:00:00-04:00,0.034939937511840435
2008-06-12 00:00:00-04:00,0.02669956915570062
2008-06-13 00:00:00-04:00,0.03494533021886796
2008-06-16 00:00:00-04:00,0.032190918088291845
2008-06-17 00:00:00-04:00,0.029442954292742463
2008-06-18 00:00:00-04:00,0.040440639712664386
2008-06-19 00:00:00-04:00,0.03769444892790959
2008-06-20 00:00:00-04:00,0.034937122843376134
2008-06-23 00:00:00-04:00,0.034937122843376134
2008-06-24 00:00:00-04:00,0.034937122843376134
2008-06-25 00:00:00-04:00,0.03217982281961542
2008-06-26 00:00:00-04:00,0.03768148575843953
2008-06-27 00:00:00-04:00,0.037658018871661335
2008-06-30 00:00:00-04:00,0.019255105156583484
2008-07-01 00:00:00-04:00,0.023647583429283324
2008-07-02 00:00:00-04:00,0.02640089675522437
2008-07-03 00:00:00-04:00,0.03464617971950623
2008-07-07 00:00:00-04:00,0.029150535572191716
2008-07-08 00:00:00-04:00,0.018159247550340284
2008-07-09 00:00:00-04:00,0.012650990058100641
2008-07-10 00:00:00-04:00,0.015401472591166976
2008-07-11 00:00:00-04:00,0.0318815392299705
2008-07-14 00:00:00-04:00,0.023635778166803158
2008-07-15 00:00:00-04:00,0.02637859575975927
2008-07-16 00:00:00-04:00,0.03186643643254143
2008-07-17 00:00:00-04:00,0.007168568435438116
